chunk_id,company_name,sector,file_name,policy_url,chunk_no,chunk_text
현대카드_0008,현대카드,중소서민,현대카드.pdf,https://www.hyundaicard.com/cpu/ug/CPUUG2001_06.hc?rglnClsfCd=2,8,"적으로 게재하여 공개합니다. 특 히, 회사가 재화 또는 서비스를 홍보하거나 판매를 권유하는 업무를 위탁하는 경우에는 서면, 전자우편, 팩스, 전화, saas 또는 이에 상당하는 방법(이하 서면 방법 이라 합니 다)으로 위탁하는 업무의 내용과 수탁자를 정보주체에게 알려드립니다. 위탁하는 업무의 내용이나 수탁자가 변경된 경우에도 동일합니다. 만약, 회사가 과실 없이 서면 등의 방법으로 정 보주체에게 알릴 수 없는 경우에는 해당 사항을 인터넷 홈페이지에 30일 이상 게재합니다 https:/a chat 현 송 개인정보 처리방침 디 00 00 혜택 카드 account 10 개인정보 처리방침 품공시실 자료 본 100 개인정보에 대한 접 개인정보의 국외 아래와 같습니다. 느 하는 정보 제3자 제공 및 보 제3자 제공할 수 있습니다. 국외에 업무위 또느 국외에 보관 및 업무위 객의 개인정보를 에 따라 고 마 roll di 회사 100 국가 기간 제공받는자의 거래종료일까지 번 카드정보, 카 해지일자 버 global 그 니 싱가포르 loyalty privacy ascendalo yalty.com program 스 제휴서비 제공 이전 management olnl 서비스 해지 시 따 까지 매 비 visa 방지 우 님 으 트 련 네 이전 privacy visa.com 미국 worldwide limited olnl 서비스 해지 시 따 까지 apple pay 대 70 비 mastercard 방지 우 di 으 트 네 미국 privacyanddataprot ection mastercard. asia/pacific 서비스 해지 시 까지 ap"
현대카드_0009,현대카드,중소서민,현대카드.pdf,https://www.hyundaicard.com/cpu/ug/CPUUG2001_06.hc?rglnClsfCd=2,9,"미국 worldwide limited olnl 서비스 해지 시 따 까지 apple pay 대 70 비 mastercard 방지 우 di 으 트 네 미국 privacyanddataprot ection mastercard. asia/pacific 서비스 해지 시 까지 apple pay 드번호, 유효기간, 매 비 american 방지 우 di 으 트 네 미국 aeiikorea privacy aexp.com express limited olnl 르 따 https:/a 대카드 현 송 개인정보 처리방침 디 00 00 혜택 카드 account 개인정보 처리방침 품공시실 자료 본 100 편 ai 16 퍼 호 비호 조피 100 점 파더 지 00 40 버 해 25 쓰 해 고 버 든 52 로 뜨 든 비 그 44 개 40 회원 jal.tyosel. privacy al.com japan airlines 로부터 6개월 하 상 르 04 에 다 이 10 은 쁘퍼 10 고 기 100 70 고 후주 30 45 00 hwmkh 후 은 00 효 빼 으이슨핀발 49 고 은 은 르페 펜퍼즘긍쁘긍르효기 clit 고 고 더 어프 중 과 버 버 따 비 머 든 보 .쓰 느 요 그 은 그 은 70 31 10 시급 보편애 고 본 후 그 으 30 50 20 마 800 80 50 30 20 줍 30 과 미 띠 히 피 비 은 이용자의 개인정 히 습니다. 이용자가 개인정보의 국외 이전을 거부하는 경우 회사는 수적으로 수반되 통해 개인정보의 국외 이전을 거부할 수 사의 서비스 중 개인정보 국외 이전이 책임자 및 담당부서를 니다. 다 회사의 개인정보보호 느 이용자 될"
현대카드_0010,현대카드,중소서민,현대카드.pdf,https://www.hyundaicard.com/cpu/ug/CPUUG2001_06.hc?rglnClsfCd=2,10,"과 미 띠 히 피 비 은 이용자의 개인정 히 습니다. 이용자가 개인정보의 국외 이전을 거부하는 경우 회사는 수적으로 수반되 통해 개인정보의 국외 이전을 거부할 수 사의 서비스 중 개인정보 국외 이전이 책임자 및 담당부서를 니다. 다 회사의 개인정보보호 느 이용자 될 수 있습니다. 한 서비스의 이용이 제 피 이 경우 호 으 국외 이전 대상에서 제외 보를 회사 처리를 위하여 다음의 저힌 전 사항 과 책임자의 지정에 ()개인정보취급자에 대한 교 개인정보처리시 07 회사 나. 여 업무 담당자에 따라 차등 부여하고 있습니다. 10 개인정보처리시스템에 대한 회사는 전보 또 회사 회사 69) 회사 개인정보처리시스템에 대 는 개인정보처리시스템 사용자 계 느 을 칙을 설정 규 호 개인정보처리시스템의 비밀번 가 는 회사 거래로그 폐기 등 보호조치 주요정보를 포 기 위한 경우에는 예외로 하되 이경우 반드시 https:/a 현 송 개인정 보 처리방침 커 행업무 보 정 처 혜택 속기 카드 보취급자의 스 개인정보 처리방침 때 개2 12 로 account 르 우 있습니다. 품공시실 자료 리하 개인정보처리시스템에 대 개인정보 개인정보의 다 느 느 회사는 개인정보취급자 등의 계정, 접속일시, 접속지정보, 처리한 정보주 회사 개인정보저리시 07) 회사 벼 때 버 08 ai 10 인 모 10 예비 홈 더 급 10 므 00 퍼 80 111 10 버 노 그 때 꿔 저 퍼 으 느 16 01 여 가 멘 퍼 10 고 해 에 더 33 므 03 때 고 고 이 그 더 olny 주 비 내 16 08 고 메 메 퍼 더 유후 중 내 없 대 버 미개 때 410"
현대카드_0011,현대카드,중소서민,현대카드.pdf,https://www.hyundaicard.com/cpu/ug/CPUUG2001_06.hc?rglnClsfCd=2,11,0 인 모 10 예비 홈 더 급 10 므 00 퍼 80 111 10 버 노 그 때 꿔 저 퍼 으 느 16 01 여 가 멘 퍼 10 고 해 에 더 33 므 03 때 고 고 이 그 더 olny 주 비 내 16 08 고 메 메 퍼 더 유후 중 내 없 대 버 미개 때 410 고 베 01 16 31 위 차 31 배 00 10 가 더 유 해 toll 때 비 01 내 이 40 대 호 내 기 을 고 듀 홈 시 내 던 또 80 개 때 10 중 33 일 중 00 마 전 더 과 또 10 고 으 긍 100 본 벼 해 오어 중 고교 중 메 30 민 10 10 때 스 기 급 브 전 그 기 두 여 는 호 베 30 고 배0 수 그 10 머 개 번 들 에 꺼 중 원 과 더 홈 리 때 10 오 제 40 하고 중 더 어 pall 중 브 벼 매 그 으 그 이 두 원 을 71 중 더 세 60 개 63 10 개 비 월 월 호 기 를 동종 비 을 해 은 몰 안트 호 핀 내 가 을 삐 규 을 10 30 00 은 11 둘 호 개 10 내 33 10 누 60 로 중 은 에 메 버 00 00 대 야 더 에 개 니 00 중 모 버 야 40 때 중 동 시 20 는 퍼 좀 이 00 배은 오 이 을 10 개 더 01 모 폭 모 메 퍼 때 10 퍼 펜 프 퍼 01 내 sars 중 비 긍 퍼 기 으 내0 [제 가 버 rofl 20 기 빠 30 하 기 드러 나 초쁘0하쟁핀포 30 원 핸 더 1600 00 퍼 104 가 비 벌 퍼 언급 때 버버 조 번 01 오 의 에 푸로 흠 퍼쏘고 초초 대북 중 은 버 350 기 때 떠 에 그 그 10 페 그 10 glow 해 내 이
현대카드_0012,현대카드,중소서민,현대카드.pdf,https://www.hyundaicard.com/cpu/ug/CPUUG2001_06.hc?rglnClsfCd=2,12,[제 가 버 rofl 20 기 빠 30 하 기 드러 나 초쁘0하쟁핀포 30 원 핸 더 1600 00 퍼 104 가 비 벌 퍼 언급 때 버버 조 번 01 오 의 에 푸로 흠 퍼쏘고 초초 대북 중 은 버 350 기 때 떠 에 그 그 10 페 그 10 glow 해 내 이 으 다 즘과호디호기희프로 이 00 10 무 즈미 호퍼 하몽페 물허초몽초헐조하퍼 후저조호페조인조 호 homo bbws aves 호 owhox 나 50 19 30 버 후 버 버 머 주 주 주 이 꼬 고 그 https:/a chat 현 송 개인정보 처리방침 혜택 카드 개인정보 처리방침 account 품공시실 자료 가명정보 제3자 는 자의 보유 따온 이 히 00 내 급 야 므 고 퍼 고 니 으 161 161 호 두 마 그 기 개 버0 대 늘 표 피 떼 망 그 에 00 160 호 100 해 비 때 20 50 아 104 꿔 혀 에 루 조아 힌 퍼 오 버 00 에 은 00 00 63 대 비 가 고 인 꿔 메 개 00 중 그 100 주 더 고 더 기 10 때 과 00 기 10 고 야 으 가 더 굽 고 대 기 주 을 아 기 에 더 20 80 마 배 펀 아 메 010 퍼 대 는 슴 100 160 으 그 다 머 자 10 000 30 티티 비 360 그 18 분 동 동 19 그 70 애 오 000 개 머 브 그 90 송 나 가 10 05 바 피 복 비 여 때 엇 해 20 고 더 00 reps 또 그 더 기 100 기 00 20 02 100 주 10. 00 으 16 비버 고 기 미 더 귀 이 메 대 한 도 여 이 모 10 은 00 고 10 노비 10 때 음 그 00 이
현대카드_0013,현대카드,중소서민,현대카드.pdf,https://www.hyundaicard.com/cpu/ug/CPUUG2001_06.hc?rglnClsfCd=2,13,"브 그 90 송 나 가 10 05 바 피 복 비 여 때 엇 해 20 고 더 00 reps 또 그 더 기 100 기 00 20 02 100 주 10. 00 으 16 비버 고 기 미 더 귀 이 메 대 한 도 여 이 모 10 은 00 고 10 노비 10 때 음 그 00 이 규 중 자 및 회 waseem 국 중 80 50 01 년 때 414 xkmwepareos 후 근 도 어그 혀 70 때 41 그 또 배0 80 띠 20 여 10 모 내 더 을 호 호 뽀 베 여 해 di 그 니 10 90 50 머 돌로 에 해 다 꾼 기 10 세 건 줘 제때 해 자 메 욱 가 더 본 10 더 20 을 뉴 00 응 30 띠 제 드럭 이 16 뒤 아 중 10 본 가 퍼 고 트 비바 중고 피소 모 훼 띠부때 쏘스 펀 때 가 핀 과 시 더 개리 여고 가 원 헤파 80 쥐 딱히 고 으아 성급 가 30 그 메 oltu 따고 바와, [개 00 100 00 지 해 군 40 교 그 poms 퍼 pues 포구 모으프은유 sets rats 60 원 mrxeo 40 메 에 coreg) 배추 한 마 https:/a chat 현 송 개인정보 처리방침 혜택 카드 account 개인정보 처리방침 품공시실 자료 본 100 요구 느 로부터 10일 이내에 열 는 사유가 있을 때에 함스 로 하거나 거절할 수 있습니다. 이 고 을 제 란 hetshe 경우 정보주체에게 그 사유를 알리고 열 히 하나에 다음의 어 요구를 받은 10일 이내에 그 사유 및 이의제기 알려 드립니다. 회사 르 며 10일 이내에 정보주체에게 그 사유 및 이의제기 01) 법률에 따라 열람이 금지되거나"
현대카드_0014,현대카드,중소서민,현대카드.pdf,https://www.hyundaicard.com/cpu/ug/CPUUG2001_06.hc?rglnClsfCd=2,14,"수 있습니다. 이 고 을 제 란 hetshe 경우 정보주체에게 그 사유를 알리고 열 히 하나에 다음의 어 요구를 받은 10일 이내에 그 사유 및 이의제기 알려 드립니다. 회사 르 며 10일 이내에 정보주체에게 그 사유 및 이의제기 01) 법률에 따라 열람이 금지되거나 제한되 다. 다. 번 제 요구서 :삭 개인정보처리자로부터 적법하 습니다. 르 다 는 사유와 이의제기 방법을 알려 드 사 으 바에 따라 개인정보 정정(생성) 느 니다. 제 보보호 법령으로 정하 시길 바랍니다. 대상으로 명시되어 요 번 메뉴를 이 정보가 수 그개 법령에서 르 (습니다. 다만, 다 수 르 한 조사하여 정보주체의 요구에 따라 정정(생성) 삭저 바로가기 르 글 호 법으로 요구 개인정보 -제공 조 의 그 요 보 열람 및 이 터 10일 이내에 외사 법률에 따라 열람이 금지되거나 제 회사에 제출하는 등 니다. 브 내 자산 서비스 개인정보 열람/이용 제공 조회 바로가기 개인정보의 처리정지 기1 03 스 법으로 자신의 개인정보 처리의 정지를 요구할 회사에 제 바에 따라 개인정보 처리 정지 요구서를 정하는 여 개인정보보호 법령으로 정보주체는 회사에 니다. 가. 받은 날로부터 10일 이내에 정보주체의 요구에 따라 개인정보 처리의 전부를 정지하거나 일부를 정지하고, 처리가 정지된 개인정보에 대하여 의 어느 하나에 해 니다. 다만, 다음 고 하여야합 르 처리 정지의 요구를 받은 날로부터 이내에 필요한 조치 니다. 정보주체에게 받은 날로부터 10일 이내에 그 사유를 알려주어야 di 정보주체가 그 계약의 해지 의사를 명확하게 밝히지 아니한 란한 대 약정한"
현대카드_0015,현대카드,중소서민,현대카드.pdf,https://www.hyundaicard.com/cpu/ug/CPUUG2001_06.hc?rglnClsfCd=2,15,"에 대하여 의 어느 하나에 해 니다. 다만, 다음 고 하여야합 르 처리 정지의 요구를 받은 날로부터 이내에 필요한 조치 니다. 정보주체에게 받은 날로부터 10일 이내에 그 사유를 알려주어야 di 정보주체가 그 계약의 해지 의사를 명확하게 밝히지 아니한 란한 대 약정한 서비스 지 아니하면 정보주체와 를 hels 개인정보 10 정 회사에 으 인 습니다. 이 경우, 대리 요구하지 않습니다. 르 [그 tale 추가적인 절차 서류 등을 요구 비 았던 증 안 제, 처리정지 요구를 할 수 있습니다. wa.at 대리인(정보주체의 법정대리인, 정보주체로부터 받은 자)에게 하게 할 수 르 개인정보의 수집시에 요구되지 그 느 사에게 그 아동의 개인정보 제, 처리 정지 요구 수 있으며, 오 정정. 으 보의 열람, 정정 삭 인 페이지 등 을 14세 미만 아동의 법정대리 때 서면, 회 전 나. 회사 50 20 보보안 드( 대카 그 100 가 104 20 30 고충처리 privacymastercard hcs.com 다. 개인정보 https:/a 개인정보 처리방침-현대카드 account 카드 혜택 컬처 고객 지원 법인 가맹점 소비자보호포털 홈 asad 개인정보 처리방침 전화번호:1577-6000 주 소:서울시 영등포구의사당대로3 현대카드빌딩 현대카드 고객상담부서 나. 현대카드 홈페이지 전체 메뉴 고객 지원 상담 안내 홈페이지 상담 17. 정보주체의 권익 침해에 대한 구제 방법 개인정보에 관한 권익을 침해당한 경우 개인정보분쟁조정위원회, 한국인터넷진흥원 개인정보침해신고센터 등으로 문의하실 수 있습니다 가. 개인정보분쟁조정위원회 전화번호:("
현대카드_0016,현대카드,중소서민,현대카드.pdf,https://www.hyundaicard.com/cpu/ug/CPUUG2001_06.hc?rglnClsfCd=2,16,"드 홈페이지 전체 메뉴 고객 지원 상담 안내 홈페이지 상담 17. 정보주체의 권익 침해에 대한 구제 방법 개인정보에 관한 권익을 침해당한 경우 개인정보분쟁조정위원회, 한국인터넷진흥원 개인정보침해신고센터 등으로 문의하실 수 있습니다 가. 개인정보분쟁조정위원회 전화번호:(국번없이)1833-6972 홈페이지 나. 개인정보침해신고센터 전화번호:(국번없이) 118 privacy.kisa.or.kr 다. 대검찰청 전화번호:(국번없이) 1301 홈페이지 라. 경찰청 전화번호 :(국번없이) 182 홈페이지 ecrm.cyber.go.kr 18. 개인위치정보에 관한 사항 회사는 위치정보의 보호 및 이용 등에 관한 법률 제21조의2에 따라 개인정보 처리방침에 다음 사항을 포함합니다. 개인위치정보의 처리 목적 및 보유기간 회사는 위치 서비스 이용약관에서 정한 목적 범위 내에서 개인위치정보를 이용하며 고객의 위치 정보를 수집 및 보관하지 않습니다. 처리 목적 보유 기간 날씨 정보 제공 서비스 날씨 정보 안내 후 즉시 파기 해외이용 혜택 안내 서비스 해외 이용 혜택 안내 후 즉시 파기 개인위치정보 수집 제공사실 확인자료의 보유근거 및 보유기간 sime 위치정보의 보호 및 이용 등에 관한 법률 제16조 제2항에 따라 개인위치정보 이용 제공사실 확인자료를 자동으로 기록 보존하며, 해당 6개월간 보관합니다. 개인위치정보 파기 절차 및 작업 회사는 회원탈퇴 등 처리목적이 달성되거나 보유기간이 경과하면 복구 및 재생이 불가능한 방법으로 지체없이 파기합니다. 보호의무자의 권리 의무와 그 행사방법에 관한 사항 현대카드는 아래의 경우에 해당하는 자"
현대카드_0017,현대카드,중소서민,현대카드.pdf,https://www.hyundaicard.com/cpu/ug/CPUUG2001_06.hc?rglnClsfCd=2,17,"하며, 해당 6개월간 보관합니다. 개인위치정보 파기 절차 및 작업 회사는 회원탈퇴 등 처리목적이 달성되거나 보유기간이 경과하면 복구 및 재생이 불가능한 방법으로 지체없이 파기합니다. 보호의무자의 권리 의무와 그 행사방법에 관한 사항 현대카드는 아래의 경우에 해당하는 자(이하 8세 이하의 아동 등이라 한다)의 보호의무자가 8세 이하의 아동 등의 생명 또는 신체의 보호를 위하여 개인위치정보의 이용 또는 제 동의하는 경우에는 본인의 동의가 있는 것으로 봅니다 가. 8세 이하의 아동 나. 피성년후 다. 장애인복지법 제2조제2항제2호의 규정에 의한 정신적 장애를 가진 장애인고용족진 및 직업재활법 제2조 제2호의 규정에 의한 중증장애인에 해당하는 사람(장애인 복지법 제32조에 따라 장애인 등록을 한 사람만 해당한다.) 서면동의서에 보호의무자임을 증명하는 서면을 첨부 님 가 10 아 으 10 고 으 와 건 아 건 이하의 아동 등의 생명 또 하여 회사에 제출하여야 합 보호의무자는 8세 이하의 아동 등의 개인위치정보 이용 또는 제공에 동의하는 경우 개인위치정 고 must 띠 모 위치정보관리책임자의 성명 또는 개인위치정보보호업무 및 관련 고충사항을 처리하는 부서의 명칭과 전화번호 등 연락처 https:/a chat 현 송 개인정보 처리방침 디 00 00 혜택 카드 account 10 개인정보 처리방침 품공시실 자료 본 100 [니다. 을 포 음 사항 에 따라 개인정보 처리방침에 다 실 실장 회 product7] 직책 전화번호:02-2167-7864 19. 연계정보(0 )에 관한 사항 10 이 제 인재모집 게 처리할 10. 개인"
현대카드_0018,현대카드,중소서민,현대카드.pdf,https://www.hyundaicard.com/cpu/ug/CPUUG2001_06.hc?rglnClsfCd=2,18,"account 10 개인정보 처리방침 품공시실 자료 본 100 [니다. 을 포 음 사항 에 따라 개인정보 처리방침에 다 실 실장 회 product7] 직책 전화번호:02-2167-7864 19. 연계정보(0 )에 관한 사항 10 이 제 인재모집 게 처리할 10. 개인 개인정보의 파기 절차 리적 보호조치 부터 적용되며, 이전의 개인정보처리 르 리 보호하고, 이용자의 불모 기술적 고 적 적 절히 아래와 같습니다 실장 사 한 물리 전 적 시 그 위한 digital product 12 202614 20 대카 느 1577-6000 외국인( 61806 청각장애 연계정보(이)를 product7 정보 처리에 사 소속: 직 리 부서 와 개인정보의 처리 및 보유기간 과 연락처 연계정보(0 )에대 고 호 전화번호:02-2167-7864 개인정보 처리 하며 외부에 공개하지 않습니다. 21. 처리 상담 안내 서비스를 제공합니다. 보 회사는 20. 민 대카드 945 패밀리 그룹사 현 나 8대카드빌딩 213-86-15419 서울시 영등포구 의사당대로 hyundai card 사업자 등 약관 개인정보 처리방침 치기반 서비스 이용 으 위 1577-0100 1577-6100 1577-6200 1566-5630 점자카드신청 해외 82-2-3015-9000 https:/a"
현대캐피탈_0001,현대캐피탈,중소서민,현대캐피탈.pdf,https://www.hyundaicapital.com/custcent/useagm/CPCCUM0201.hc?pageGubun=006&pageTitle=%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EC%B2%98%EB%A6%AC%EB%B0%A9%EC%B9%A8,1,"개인정보처리방침 이용약관 이용 자동차 대출 h-coin 법 개인정보처리방침 2026.01.21 소비자보호 년 만 개인정보처리방침 이용약관 이용안내 현대캐피탈 개인정보처 리 방침 현대캐피탈 주식회사(이하 회사 또는 현대캐피탈 이라 함)는 정보주체의 자유와 권리 위해 개인정보보호법 등 관계 법령이 정한바를 준수하 며, 적법하게 개인정보를 처리하고 안전하게 관리하고 있습니다. 이에 개인정보보호법 제30조에 따라 정보주체에게 개인정보의 처리와 보호에 관한 절차 및 안내하고, 이와 관련한 신속하고 원활하게 처리할 수 있도록 위하여 다음과 같이 weiss 처리방침을 수립 공개합니다. 개인정보 처리방침의 정보주체 는 처리되는 정보에 의하여 알아볼 수 있는 사람으로서 그 정보의 주제가 되는 말합니다. 정보주제 중 회사가 제공하는 서비스를 이용하는 자(이용하려는 자 포함)를 의미합니다. [주요 개인정보 처리 표시(라벨링)] 일반개인정보 수집 고유식별정보 수집 개인정보 처리목적 성명, 주소, 연락처, 이메일 등 주민등록번호, 여권번호, 신청한 제공 운전면허번호, 외국인등록번호 여부 판단 및 제공, 분쟁조정을 위한 개인정보의 제3자 제공 개인정보의 위탁 개인정보 보유기간 세부현황은 개인정보 제3자 제공 세부현황은 개인정보 업무위탁 금융거래 종료일로부터 5년 현황에서 확인 가능 현황에서 확인 가능 (단, 다른 관련 법령에 해당하는 경우 해당 법령상의 보존기간까지 보관 등) 개인정보 보호책임자 usns 개인정보 처리방침 변경 현대캐피탈 정보보안실 현대캐피탈 변경된 내용을 지속적으로 공개 전화: 1588-21714 가 현대캐피탈의 개"
현대캐피탈_0002,현대캐피탈,중소서민,현대캐피탈.pdf,https://www.hyundaicapital.com/custcent/useagm/CPCCUM0201.hc?pageGubun=006&pageTitle=%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EC%B2%98%EB%A6%AC%EB%B0%A9%EC%B9%A8,2,"확인 가능 현황에서 확인 가능 (단, 다른 관련 법령에 해당하는 경우 해당 법령상의 보존기간까지 보관 등) 개인정보 보호책임자 usns 개인정보 처리방침 변경 현대캐피탈 정보보안실 현대캐피탈 변경된 내용을 지속적으로 공개 전화: 1588-21714 가 현대캐피탈의 개인정보처리방침은 다음과 같은 내용으로 구성되어 있습니다. 개인정보의 처리 목적 처리하는 개인정보의 항목 및 수집방법 개인정보의 처리 및 보유기간 개인정보의 제3자 제공에 관한 사항 개인정보 처리업무의 위탁에 관한 사항 개인정보의 파기절차 및 파기 방 정보주체와 법정대리인의 권리-의무 및 그 행사방법에 관한 사항 브리 개인정보를 자동으로 수집하는 장치의 설치 운영 및 그 거부에 관한 사항 형태정보의 수집 이용-제공 및 거부 등에 관한 10. 제3자가 수집해가는 행태정보에 관한 사항 11. 개인정보의 안전성 확보 조치에 관한 사항 가명정보 처리에 관한 사항 13. 개인정보 보호책임자에 관한 사항 14. 개인정보의 열람정구 접수 처리 및 고중사항을 처리하는 부서 15. 정보주체의 권익침해에 대한 구서 16. wish 처리방침의 변경에 관한 사항 바번 개인정보의 처리 목적 현대캐피탈은 아래 명시된 목적을 위해 개인정보를 처리하고, 해당 목적 이외의 sese 이용하지 않으며, 목적이 변경되는 경우에는 개인정보 보호법 제108조에 따라 별도의 받는 등 필요한 이행할 예정입니다. https:/a 개인정보처리방침 이용약관 이용안내 현대캐피탈 개인정보의 처리 목적 상세 바로가기 이용안내 이용약관 개인(신용)정보 저리 상세 현황 회원제 서비스 이용에 따른 본인여부"
현대캐피탈_0003,현대캐피탈,중소서민,현대캐피탈.pdf,https://www.hyundaicapital.com/custcent/useagm/CPCCUM0201.hc?pageGubun=006&pageTitle=%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EC%B2%98%EB%A6%AC%EB%B0%A9%EC%B9%A8,3,"경우에는 개인정보 보호법 제108조에 따라 별도의 받는 등 필요한 이행할 예정입니다. https:/a 개인정보처리방침 이용약관 이용안내 현대캐피탈 개인정보의 처리 목적 상세 바로가기 이용안내 이용약관 개인(신용)정보 저리 상세 현황 회원제 서비스 이용에 따른 본인여부 식별(확인), 신청하신 상품-서비스 제공여부 판단 및 제공 자동차금융, wees, 주 주택대출 등 현대캐피탈 금융서비스, 플러스멤버십, 자산관리 서비 autoclub, h-coin, 내차팔기서비스, 대환대출 관편 비교, 대출 비교 등 제휴 부가서비스, 추심 이체 출금 서비스, 통합 청구 청구서 발송, 경품 배송, 고지사항 전달, 본인 의사 확인, 알림톡 서비스, simsealmbia 가입 확인, 불만 처리 등 원활한 의사소통 경로의 확보, 분쟁조정을 위한 기록보존 등 새로운 서비스-신상품이나 이벤트정보 등 최신정보의 안내 통계학적 분석(이용자의 연령별, 성별, 지역별 통계분석 등) 기타개인별 맞춤서비스 제공 신용정보 문란행위 조사 불공정거래 행위에 대한 제보 접수 처리하는 개인정보의 항목 및 수집 방법 정보주체의 받은 개인정보의 처리 항목 정보주체의 동의를 받은 개인정보의 처리 항목 바로가기 이용안내 이용약관 개인(신용)정보 처리 상세 현황 서비스 이용과정이나 사업 처리 과정에서 수집될 수 있는 항목 접속에 이용된 이용자의 브라우저 10/종류/05, ip, mac, 14161, lilid, 검색어, 쿠키, 결재기록, 서비스이용기록, 방문일시, savadid/idfa) 등 전자금융거래법령에 따른 수집 정보 및 서비스 이용 과정에서 접속 록, 서비"
현대캐피탈_0004,현대캐피탈,중소서민,현대캐피탈.pdf,https://www.hyundaicapital.com/custcent/useagm/CPCCUM0201.hc?pageGubun=006&pageTitle=%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EC%B2%98%EB%A6%AC%EB%B0%A9%EC%B9%A8,4,"수집될 수 있는 항목 접속에 이용된 이용자의 브라우저 10/종류/05, ip, mac, 14161, lilid, 검색어, 쿠키, 결재기록, 서비스이용기록, 방문일시, savadid/idfa) 등 전자금융거래법령에 따른 수집 정보 및 서비스 이용 과정에서 접속 록, 서비스이용기록 등 서비스 이용과 관련한 행태 정보 신용짐서문란행위 조사 및 전자금융꺼래 사고방지를 한 수집 처리 항목 탐지된 악성 holl 대한 진단정보, 이용자 단말에 설치된 목록 개인정보의 수집방법 가. 회사는 매인정보의 수 클릭하면 개인정보 수집에 대해 동의한 것으로 봅니다 나. 회사는 다음과 같은 방법으로 개인정보를 홈페이지, 서면양식, 팩스 전화, 상담게시판 오 모 와 않는다 수 있는 마련하여, 동의한다 버튼을 개인정보의 처리 및 보유기간 령에 따른 wish 보유-이용기 간 또는 정보주체로부터 개인정보를 수집 시에 동의 받은 개인정보 sfos 내에서 개인정보를 처리 보 정보주체의 동의를 받은 개인정보의 처리 항목 바로가기 이용안내 이용약관 개인(신용)정보 처리 상세 현황 고객이 탈회하거나, 제명하는 경우 권리남용 및 악용방지, 권리침해, 명예훼손 분쟁 및 수사협조 의뢰 등 각종 분쟁 대비 및 법규상의 의무 이행을 위하여 신용정보의 이용 및 보호어 률에 따라 금융상거래 종료일로부터 최대 5년 동안 또는 금융소비자보호법에 따라 대출 시작일로부터 최대 10년 동안 개인정보를 보존합니다. 플러스멤버십 회원정보를 플러스멤버십 탈회일까지 보유 합니다. sake 웹 회원정보를 탈회 시까지 보유 하며, 탈회하지 않더라도 1년 이상 미 접속 시 폐기 합니다"
현대캐피탈_0005,현대캐피탈,중소서민,현대캐피탈.pdf,https://www.hyundaicapital.com/custcent/useagm/CPCCUM0201.hc?pageGubun=006&pageTitle=%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EC%B2%98%EB%A6%AC%EB%B0%A9%EC%B9%A8,5,"터 최대 5년 동안 또는 금융소비자보호법에 따라 대출 시작일로부터 최대 10년 동안 개인정보를 보존합니다. 플러스멤버십 회원정보를 플러스멤버십 탈회일까지 보유 합니다. sake 웹 회원정보를 탈회 시까지 보유 하며, 탈회하지 않더라도 1년 이상 미 접속 시 폐기 합니다. 회사는 자산관리 서비스 이용자 정보를 자산관리 서비스 탈회일 또는 동의 철회일까지 보유합니다. slate 대해서 명시한 기간 동안 가. 계약 또는 청약철회 등에 관한 기록 보존이유: 전지상거래 sous] 소비자 보호에 관한 법률 보존기관 5년 나. 대금결제 및 재화 등의 공급에 관한 기록 보존이유 전자상거래 somo] 소비자 보호에 관한 법률 보존기간 5년 다. 소비자의 불만 또는 분쟁처리에 관한 기록 보존이유 전자상거래 somo] 소비자 보호에 관한 법률 보존기간 3년 받은 경우: 받은 존을 기타 타 법령에 따라 보존 개인정보의 제3자 제공에 관한 사항 회사는 개인정보의 처리 목적 에서 고지한 범위 내에서 개인정보를 제3자(타인 또는 wenn 제공하며, 동 범위를 조과하여 제공하지 다. 다만, 다음의 경우에는 예외로 합니다. 개인정보를 목적 외의 용도로 제공하는 것에 대한 동의를 받은 경우 shae), 학술연구, 시장조사 위하여 필요한 경우로서 특정한 개인을 수 없는 개인정보를 제공하는 경우 은 다른 법률에 특별한 규정이 있는 경우 정보주체 또는 그 법정대리인이 의사표시를 할 수 없는 상태에 있거나 주소불명 등으로 사전 동의를 받을 수 없는 경우로서 명백히 정보주체 또 제3자의 급박한 생명, 신체, 재산의 이익을 위하여 필요하다고 인정 되는"
